,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENE,Jan20_MVs4,Jan20_MVs5,Jan20_Unt4,Jan20_Unt5,June20_D1MVs,June20_D1UNT,June20_D3MVs,June20_D3UNT
26,ENSG00000162572.20,13.9309492932616,-0.215173796415816,0.478918456943462,-0.449291091826134,0.653221683095263,0.76767506526186,SCNN1D,12.2696551122918,9.48221305425743,14.3742721297513,10.6638079278768,20.5634681657788,11.60443742539,9.12131538600992,23.3684251447373
27,ENSG00000131584.18,1113.70680090155,0.0249845424237595,0.173237715155302,0.144221149542187,0.885325840614265,0.930078073197031,ACAP3,1133.71613237576,1213.72327094495,983.369322758866,1218.87324615631,988.02568472718,940.684708795673,1160.68738286976,1270.57465858386
28,ENSG00000169972.11,296.107900699783,0.191022006103792,0.191243046882217,0.998844189203069,0.317870175863075,0.464038577447147,PUSL1,290.790826161315,311.332661948119,251.972534980346,347.640138448783,318.244150184671,231.363471168712,339.768998128869,277.750424577449
29,ENSG00000127054.20,2294.11136849031,0.19391883492298,0.15328096945175,1.2651200968821,0.205828279732297,0.336690348955067,INTS11,2419.57598814394,2545.97420506812,1809.46719750986,2318.31184352041,2397.11286046793,2148.27147837532,2427.41005710189,2286.76731773501
30,ENSG00000224051.6,1084.6125367045,-0.429846150956066,0.175517353113533,-2.44902366250943,0.0143244037356157,0.0388898787102617,CPTP,795.073651276507,836.01511761703,914.880143787698,1322.31218305672,936.127407927833,1290.99366357463,1133.32343671173,1448.17468968386
31,ENSG00000107404.19,1131.04787478713,0.366829982193761,0.161993828773171,2.26446886879505,0.023545292377612,0.0589545533259331,DVL1,1391.37888973389,1352.79572907406,1009.58123076018,1177.2843952376,1152.53343005341,761.541206041216,1193.75215114405,1009.51596625265
32,ENSG00000162576.16,19.1446563124989,0.397890597605792,0.436012076377078,0.912567837368071,0.361469876241381,0.511640107000193,MXRA8,15.9505516459793,39.509221059406,16.9109083879427,23.4603774413289,20.5634681657788,16.6813787989981,11.4016442325124,8.67970076804529
33,ENSG00000175756.13,2269.93467864415,0.303959636217293,0.212004430585745,1.43374190519267,0.151645928947501,0.265398250001472,AURKAIP1,2466.20067757065,2471.69686947644,1943.06337377461,2321.51098589877,1996.61483762014,1428.79635800114,3093.26608028061,2438.32824653088
34,ENSG00000221978.11,1222.45706660973,0.097795228140491,0.212054468401742,0.461179756680325,0.644669643994666,0.760773714356445,CCNL2,1337.3924072398,995.63237069703,1443.34603091091,1002.39794522042,1646.0566660321,998.706895922623,1080.87587324218,1275.24834361281
35,ENSG00000224870.6,326.786527027701,-0.125109910069328,0.198369180272497,-0.630692277386367,0.528241749498542,0.664801957666923,RP4-758J18.2,323.918894964503,235.474957514059,372.039984534738,327.378903385817,372.100852523616,285.759271600228,320.386202933598,377.233148765045
36,ENSG00000242485.5,774.782603250673,0.224179515779254,0.206362597678812,1.08633792315491,0.277329514778453,0.420611709441314,MRPL20,725.136617136444,725.389298650693,651.915518355189,891.494342770498,830.372428789543,559.914105775065,1064.91357131666,749.124943211293
37,ENSG00000272455.1,31.4131944956983,-0.129752075736709,0.333021393452211,-0.389620842047581,0.696816938035068,0.800738170106392,RP4-758J18.13,26.9932412470419,30.0270080051485,31.2851805176939,35.1905661619933,42.1061491013565,30.4616482416486,20.5229596185223,34.7188030721811
38,ENSG00000179403.11,343.219742019522,-1.32073665621858,0.247702263725465,-5.33195230578268,9.71624609095034e-08,8.11399448585099e-07,VWA1,174.229102594543,116.947294335842,457.440071893849,587.57581682601,207.593107197386,432.265294095776,301.003407738327,468.703841474445
39,ENSG00000215915.9,27.3846976444803,-0.632092174334296,0.424344860080922,-1.48957188785969,0.136336838301783,0.244720669137436,ATAD3C,8.58875857860424,15.8036884237624,16.9109083879427,41.5888509187194,20.5634681657788,38.4396989716042,44.4664125067983,32.7157952026322
40,ENSG00000160072.19,324.64156511028,1.21808146087708,0.20844052540463,5.84378425698412,5.10281069662936e-09,5.09461858354908e-08,ATAD3B,466.246894267087,407.735161333069,171.645720137618,200.479589044083,598.299002347182,196.550158892542,343.189491398623,212.986503462034
41,ENSG00000197785.13,652.436158250853,0.394067200397041,0.175345422875307,2.24737660062717,0.0246159691407749,0.0612019272944115,ATAD3A,752.129858383486,843.916961828911,509.863887896471,744.333793365798,659.01019407472,488.836926544552,704.621613569266,516.776030343619
42,ENSG00000160075.11,4910.19907696965,0.565883840099704,0.15247217602702,3.71139085730254,0.000206123540767795,0.000924070752814075,SSU72,5439.13811127894,5001.86738612079,3496.33030920714,4174.88080376375,6389.3633229384,3815.68408093604,6666.54138275,4297.78721876212
43,ENSG00000215014.4,127.4153698666,1.45615881486083,0.209562998499186,6.94854924432897,3.69061680980876e-12,5.43633714206751e-11,RP5-832C2.5,224.534688554939,203.867580666535,65.9525427129764,66.115609152836,160.590894247034,66.7255151959923,160.763183678425,70.7729447240616
44,ENSG00000228594.3,53.5406724466468,-0.954932261640385,0.281718191362787,-3.38967198753117,0.000699762983515825,0.00276699887596351,FNDC10,34.355034314417,33.187745689901,59.1881793577993,93.8415097653155,36.2308724825626,62.373851161471,41.0459192370446,68.102267564663
45,ENSG00000272106.1,220.946382347824,0.622811032681934,0.211556077236491,2.94395245373035,0.00324049778113335,0.0108289118800635,RP11-345P4.9,222.080757532481,230.733850986931,116.685267876804,175.952830809967,326.077852343063,162.462123955459,291.882092352317,241.696282925569
46,ENSG00000197530.12,266.58116558991,0.0386823317326511,0.207502378768533,0.186418738725887,0.852116398613744,0.909029411646832,MIB2,332.507653543107,256.019752464951,226.606172398432,329.511664971392,280.054852162511,274.880111513925,212.070582724731,220.99853494023
47,ENSG00000248333.8,665.604589943523,0.151524303236672,0.172199266083469,0.879935824832287,0.378894076016729,0.529239815681693,CDK11B,741.087168782423,807.568478454258,595.263975255581,804.051117761908,606.132704505574,620.837402258363,646.473227983453,503.422644546627
48,ENSG00000189339.11,1279.21789671535,-0.738630555800213,0.164978611636511,-4.4771291773724,7.56534771036816e-06,4.56070981743997e-05,SLC35E2B,934.947719556633,785.44331466099,1457.72030304066,1741.39983462228,1134.90760019703,1633.32456762364,989.662719382076,1556.3371146395
49,ENSG00000269737.2,15.2810953454205,-0.984131549700268,0.476392884064379,-2.06579817335658,0.0388475406611588,0.0893306928506869,RP11-345P4.6,12.2696551122918,3.16073768475248,27.9029988401054,14.9293310990275,12.7297660073869,16.6813787989981,12.5418086557636,22.033086565038
50,ENSG00000008128.22,299.110884419961,0.337319386181568,0.177008356369411,1.90566927517023,0.0566931279980279,0.121891046121448,CDK11A,407.352549728087,366.645571431287,306.087441821762,345.507376863207,269.283511694722,231.363471168712,285.04110581281,181.606046839101
51,ENSG00000227775.3,103.540718307027,-1.23685966008456,0.235027791168665,-5.26261023828005,1.42024453955256e-07,1.15233830181838e-06,RP1-283E3.4,69.9370341400631,41.0895899017822,149.661539233293,156.757976539788,64.6280428067333,146.506022495548,69.5500298183256,130.195511520679
52,ENSG00000215790.6,103.619487672383,-1.15189153458207,0.236170691214104,-4.87736868897847,1.07510371304854e-06,7.57264702625463e-06,SLC35E2,72.3909651625215,42.6699587441584,153.043720910881,150.359691783062,66.5864683463313,143.604913139201,74.1106875113306,126.189495781581
53,ENSG00000008130.15,2219.89531655712,0.0977870473126061,0.141786663458439,0.689677328793833,0.49039712601977,0.631793191075189,NADK,2625.70619403044,2432.18764841703,2382.74699186112,2551.84923714091,2129.7877743128,1867.5891481487,1967.92379453164,1801.37174401432
54,ENSG00000078369.17,18755.7946376229,0.765487630484441,0.161186827625509,4.74907063909046,2.04353560333067e-06,1.36309149318301e-05,GNB1,22933.2123703846,26289.4356929287,12339.0443052624,16557.6945696143,24124.8650095377,14047.8967807736,21127.2467628455,12626.9616096363
55,ENSG00000187730.8,11.1655739575037,-0.000378197582253297,0.545355745775852,-0.000693487847487979,0.999446676797736,0.999922824393486,GABRD,6.13482755614589,3.16073768475248,2.5366362581914,6.39828475672606,17.6258298563818,12.3297147644768,17.1024663487686,24.0360944345869
56,ENSG00000067606.16,102.094017322098,-0.694059185465045,0.267643484598639,-2.59322279601114,0.00950811536378611,0.0274983437712303,PRKCZ,42.9437928930212,64.7951225374258,120.067449554393,120.501029585007,128.276872843668,141.42908112194,83.2320028973405,115.506787143987
57,ENSG00000162585.16,975.248760581596,-0.0311888631129115,0.193893732415368,-0.160855447591763,0.872207252931125,0.92171982553338,FAAP20,844.152271725674,915.033559735842,802.422603007879,1027.99108424732,866.603301272105,865.981142869726,1235.93823480434,1243.86788698987
58,ENSG00000157933.9,3635.00038914888,-1.51617870420145,0.181707640518195,-8.34405586841368,7.17850507324415e-17,1.63727255495437e-15,SKI,2045.35150721904,1923.30888117188,5362.44904981662,7781.38064497168,1679.34990020527,4601.88471650621,1768.39502046267,3917.88339283767
59,ENSG00000116151.13,51.5063925379623,-0.450833914649766,0.259157558211494,-1.73961322124299,0.0819269561245036,0.163942243199007,MORN1,42.9437928930212,39.509221059406,59.1881793577993,52.2526588465962,46.0230001805525,63.0991285005579,45.6065769300496,63.4285825357155
60,ENSG00000157916.19,3101.3644870955,0.254446490657126,0.170691499780922,1.49068050244858,0.13604539745222,0.24428613633699,RER1,3326.3035009423,3015.34375125386,2946.72578659901,3154.35438506595,3327.36499177696,2259.96418859469,3818.4106534684,2962.44863906284
61,ENSG00000157911.9,306.384630312237,0.0117207725767656,0.180392557810806,0.0649737035662982,0.948194937515925,0.96972451003046,PEX10,266.251515936731,246.537539410693,254.509171238537,292.188337223823,317.264937414872,309.693423790094,404.75837025419,359.873747228955
62,ENSG00000157881.13,474.181688637686,-0.123731210795476,0.177551219363825,-0.696876153477354,0.485880302524362,0.627935480188157,PANK4,418.395239329149,385.609997539802,484.497525314557,473.473071997728,483.731108280701,425.737798043994,532.456785658329,589.55198293723
63,ENSG00000157873.17,323.840826224572,0.170215190862961,0.177776847023176,0.95746546140944,0.338332371285239,0.487582165276447,TNFRSF14,282.202067582711,322.395243844753,260.427989174317,312.449572286789,351.537384357837,298.088986364705,418.440343333205,345.185022852263
64,ENSG00000157870.14,60.9252643558426,-0.348968798428372,0.261512481520101,-1.33442502017461,0.182064604734266,0.30680913075637,FAM213B,31.9011032919586,41.0895899017822,55.8059976802108,61.8500859816853,69.5241066557282,72.5277339086872,75.2508519345818,79.4526454921069
65,ENSG00000130762.14,46.500511990399,0.981027630549382,0.32677838121829,3.00211913313216,0.00268107230395389,0.00913459421044224,ARHGEF16,52.7595169828546,104.304343596832,38.049543872871,33.057804576418,35.2516597127636,18.8572108162587,57.008221162562,32.7157952026322
66,ENSG00000162591.15,401.634620917136,0.396007175786736,0.211037105903974,1.87648126660213,0.0605892247059331,0.128298460985981,MEGF6,379.132342969816,461.467701973862,261.273534593714,292.188337223823,606.132704505574,463.452219676511,364.852615440397,384.577510953391
67,ENSG00000158109.14,1844.53319260492,-1.00022658217217,0.165352003299529,-6.04907447271927,1.45680310019428e-09,1.5730090129878e-08,TPRG1L,964.394891826133,990.891264169901,2102.87145804067,2335.37393620501,1418.87930343874,2382.53605890038,1604.21134351449,2957.10728474404
68,ENSG00000116213.15,470.878516675865,-0.596507585293023,0.22906258483655,-2.60412491947852,0.00921091780710602,0.0267901484035084,WRAP73,344.777308655399,268.662703203961,613.865974482319,601.43876713225,414.207001624972,389.47393108965,482.289551035274,652.312896183096
69,ENSG00000078900.14,9.66274630188651,-0.306821076671825,0.544854212705445,-0.563125088357711,0.573349708828139,0.702574604001007,TP73,11.0426896010626,12.6429507390099,15.2198175491484,14.9293310990275,3.91685107919596,8.70332806904247,6.84098653950744,4.00601573909782
70,ENSG00000227372.11,379.337427065537,-0.320466061619341,0.170757625684506,-1.87673060183818,0.0605550261965368,0.128262628953806,TP73-AS1,288.336895138857,246.537539410693,382.186529567504,367.901373511748,435.74968256055,459.825832981077,388.796068328673,465.365495025197
71,ENSG00000235169.7,39.0703250644225,-0.619166661694203,0.335813420076427,-1.84378176891587,0.0652149506779365,0.136439564275891,SMIM1,20.858413690896,41.0895899017822,50.732725163828,54.3854204321715,21.5426809355778,32.6374802589093,39.9057548137934,51.4105353184221
72,ENSG00000130764.9,1086.94929603841,-0.161961106878014,0.179132932239642,-0.904139204629021,0.365921592237915,0.51610293819829,LRRC47,1025.74316738759,927.676510474852,1189.68240509177,1379.89674586725,1219.11989839974,1005.23439197441,916.692196293997,1031.54905281769
73,ENSG00000116198.12,532.608311094768,-0.0951743710951559,0.171380957204162,-0.555338076340517,0.578663439426299,0.706694748198856,CEP104,523.914273294859,502.557291875644,595.263975255581,629.164667744729,455.33393795653,528.72718019433,571.222376048871,454.682786387603
74,ENSG00000169598.15,137.10798326018,-0.313727528406104,0.253241025977911,-1.23884953946392,0.215401223807988,0.348472147646655,DFFB,157.051585437335,96.4024993849505,190.247719364355,132.231218305672,117.505532375879,103.714659489423,117.436935594878,182.273716128951
75,ENSG00000198912.10,268.43124697523,-0.329836453051345,0.185775136752546,-1.77546069305652,0.0758218502473655,0.154135108498478,C1orf174,265.024550425502,205.447949508911,344.98253111403,328.445284178604,241.86555414035,283.583439582967,233.733706766504,244.366960084967
76,ENSG00000236423.5,17.2289646839655,0.358218627925527,0.438597176045731,0.816737196429594,0.41407862964288,0.563386739937459,LINC01134,28.2202067582711,17.3840572661386,22.8297263237226,9.59742713508909,18.6050426261808,10.1538827472162,13.6819730790149,17.3594015360906
77,ENSG00000196581.10,15.9876191490926,-0.0535354332824156,0.448673233991086,-0.119319427205857,0.905022292765441,0.943067654079674,AJAP1,6.13482755614589,15.8036884237624,6.76436335517706,8.53104634230141,18.6050426261808,26.8352615462143,20.5229596185223,24.7037637244366
78,ENSG00000131697.17,359.395833290898,-0.134700415338783,0.173366445261727,-0.776969356067887,0.437176850047903,0.585425854032401,NPHP4,342.32337763294,363.484833746535,372.885529954136,474.539452790516,332.932341731656,318.396751859137,326.087025049855,344.517353562413
79,ENSG00000069424.14,13805.1723668708,0.0745993840578682,0.175596082152577,0.42483512811549,0.670956867873628,0.781362162681382,KCNAB2,13345.7038656398,16627.0605906404,12903.8686454196,18552.89303292,12758.163177711,11369.4475675258,13603.3017338105,11280.9403212995
80,ENSG00000116254.17,95.7312615295976,0.270029866657908,0.241642552524505,1.11747647025258,0.263790654726249,0.405924307324628,CHD5,142.327999302585,172.26020381901,104.847632005244,137.56312226961,45.0437874107535,42.0660856670386,64.9893721253207,56.7518896372192
81,ENSG00000116251.9,2025.4490451993,0.0965518662998135,0.160092372474303,0.603100977314278,0.546441516332334,0.680896578927702,RPL22,2035.5357831292,2386.35695198812,2020.00800693975,1914.15352305388,1980.94743330335,2207.01894284135,1977.04510991765,1682.52661042109
82,ENSG00000116237.15,959.774181676625,-0.84296617758921,0.186150520509789,-4.52841160626721,5.94287321788583e-06,3.6433016957203e-05,ICMT,636.795100327943,526.262824511287,1270.00921993449,1376.69760348889,815.684237242558,1132.88320365369,782.15279435035,1137.70846990378
83,ENSG00000158292.6,1087.19968429742,-0.0974394483559488,0.220129074120322,-0.442646882268212,0.658021168655747,0.771326010937416,GPR153,1170.52509771263,1555.08294089822,1155.86058831588,2117.83225447633,626.696172671353,584.573535304019,755.929012615572,731.097872385353
84,ENSG00000097021.19,886.51897327632,0.188907266584392,0.201327274028279,0.938309364670864,0.348085448566352,0.497954018641957,ACOT7,872.372478483945,1057.2667555497,739.006696553094,907.490054662313,727.555087960649,689.738749471616,1121.92179247922,976.800171050019
85,ENSG00000069812.11,14.1202995203306,-0.209338552319977,0.460105332437516,-0.454979626536726,0.649123896070101,0.764147435887485,HES2,12.2696551122918,17.3840572661386,26.2119080013111,18.1284734773905,10.7713404677889,7.25277339086872,10.2614798092612,10.6827086375942
86,ENSG00000187017.15,12.4721079597861,0.690819845347676,0.525837401869583,1.31375182307593,0.188929735042907,0.315513295008108,ESPN,9.81572408983342,25.2859014780198,5.0732725163828,11.7301887206644,17.6258298563818,13.7802694426506,9.12131538600992,7.34436218834601
87,ENSG00000215788.9,65.2486789751168,0.815837081269808,0.261396824304164,3.12106730233453,0.00180196846139976,0.0064208369846085,TNFRSF25,87.1145512972716,94.8221305425743,60.8792701965936,59.7173243961099,78.3370215839191,26.8352615462143,69.5500298183256,44.7338424199257
88,ENSG00000162408.10,435.939003675333,0.438231457629261,0.22142140647468,1.97917385047129,0.0477964359919227,0.105780515964834,NOL9,522.687307783629,415.637005544951,368.65780285715,383.897085403564,686.428151629091,426.463075383081,381.955081789165,301.786519012036
89,ENSG00000204859.12,1034.80210924447,-0.621827568402751,0.143531412699737,-4.33234479272906,1.47529660817993e-05,8.40245647804206e-05,ZBTB48,749.675927361027,745.934093601584,1077.22486431195,1161.28868334578,895.000471596276,1375.12583490871,865.384797247691,1408.78220158273
90,ENSG00000162413.16,988.461326578672,-1.63675747986162,0.178094489284351,-9.19038812732898,3.91426445212045e-20,1.09658487896386e-18,KLHL21,364.408756835066,553.129094831683,1239.5695848362,1464.14082849748,504.294576446479,1636.95095431907,499.392017384043,1645.80479947936
91,ENSG00000116273.5,937.118273367881,0.336171994200712,0.165149438600611,2.03556243998924,0.0417943126248065,0.0949016598643717,PHF13,887.096064618695,760.157413182971,652.761063774587,801.918356176333,1334.66700523602,891.365849737766,1230.23741268809,938.74302152859
92,ENSG00000041988.15,493.545756031085,-1.00474012158387,0.208745337372157,-4.8132338390514,1.48507347620547e-06,1.02037811081438e-05,THAP3,294.471722695003,276.564547415842,617.248156159907,565.181820177469,299.639107558491,554.11188706237,445.804289491235,895.344517688364
93,ENSG00000007923.15,913.564802811651,0.441050144977197,0.165404778005318,2.66648974894194,0.0076647943903262,0.0228481965684729,DNAJC11,1014.70047778653,1128.38335345663,688.273971389266,923.485766554128,1103.57279156346,762.99176071939,960.018444377544,727.091856646255
94,ENSG00000171735.18,823.987697610171,0.164650168830801,0.18336725951366,0.89792566714199,0.369225179730145,0.519595817328517,CAMTA1,795.073651276507,736.451880547327,756.763150360434,833.909779959963,915.563939762055,628.815452988318,1046.67094054464,878.652785442123
95,ENSG00000049245.12,3273.1868263648,0.187865196381922,0.156157943467762,1.20304604562563,0.228958502550863,0.36447917556181,VAMP3,2970.48350268584,3339.31936394099,2967.01887666454,3139.42505396692,4050.02401588862,3314.51743962701,3613.18105728318,2791.52530086133
96,ENSG00000049246.14,20.5602738976161,-0.372975092187366,0.43385636163844,-0.859674134496591,0.389968696630502,0.540741054124925,PER3,22.0853792021252,3.16073768475248,22.8297263237226,15.9957118918152,22.5218937053767,31.9122029198224,23.943452888276,22.033086565038
97,ENSG00000049249.8,554.384425434277,8.7729034660388,0.489536190868747,17.9208475893685,8.10832739889486e-72,1.82412795786047e-69,TNFRSF9,1215.92282162811,1743.14683314099,4.22772709698566,2.13276158557535,986.067259187582,2.90110935634749,480.009222188772,0.667669289849637
98,ENSG00000116288.12,3044.91082379664,0.151952179306737,0.177593181646737,0.855619443819618,0.392208311373869,0.542933899615813,PARK7,2922.6318477479,3129.13030790495,2778.46224813898,3206.60704391254,2950.36807540435,2338.29414121608,3822.97131116141,3210.82161488691
99,ENSG00000116285.12,188.960525743011,1.67484919490535,0.279937886031237,5.9829314947333,2.19156958663881e-09,2.30456269280546e-08,ERRFI1,301.833515762378,398.252948278812,76.099087745742,69.314751531199,291.805405400099,88.4838353685984,163.043512524927,122.851149332333
100,ENSG00000162426.14,21.8026339685007,-0.411510993276474,0.383820922838392,-1.07214320218218,0.283655716850533,0.427282143024928,SLC45A1,15.9505516459793,17.3840572661386,24.5208171625169,27.7259006124796,27.4179575543717,21.0330428335193,13.6819730790149,26.7067715939855
101,ENSG00000142599.17,2344.03176748436,-0.859986650010579,0.155118654256524,-5.5440569294032,2.95542675789969e-08,2.64350460851172e-07,RERE,1653.94950913693,1687.83392365782,2601.74325548498,3402.82110978548,1697.95494283145,3196.29723335585,1621.31380986326,2890.34035575908
102,ENSG00000074800.13,97348.1612375101,0.680260756036993,0.189584570503209,3.58816518787048,0.000333013285708652,0.00143238159507592,ENO1,129051.005505574,146550.763491233,69181.680669654,106507.980822048,85846.6043155076,56657.2151747883,117450.617567957,67539.4223533198
103,ENSG00000142583.17,405.517625472937,0.709386937294397,0.215003641541559,3.29941824337555,0.00096885444152775,0.00368765720271829,SLC2A5,461.339032222171,624.245692738614,214.768536526872,325.246141800241,503.31536367668,365.539778899784,421.860836602959,327.825621316172
104,ENSG00000180758.11,909.589347219521,2.74763797327804,0.179136041135686,15.3382756248188,4.2431728651659e-53,5.3392059916935e-51,GPR157,1622.04840584497,1525.05593289307,202.085355235915,248.466724719529,1649.9735171113,200.176545587977,1535.80147811942,293.106818243991
105,ENSG00000228526.6,229.77713672835,-1.11719249773051,0.311681271419803,-3.58440689311025,0.000337845053767316,0.00145148245322254,MIR34AHG,69.9370341400631,52.1521717984159,208.849718591092,82.1113210446511,298.659894788692,315.495642502789,176.725485603942,634.285825357156
