,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENE,Jan20_Spy4,Jan20_Spy5,Jan20_Unt4,Jan20_Unt5,June20_D1SPY,June20_D1UNT,June20_D3SPY,June20_D3UNT
29,ENSG00000127054.20,2266.64659983976,-0.316322696628902,0.308368120291154,-1.02579571562144,0.304987886006759,0.438833829390927,INTS11,2332.42532138646,2210.68065391085,2128.08149306784,2755.90339683238,1075.5582606723,2518.53808538067,2489.32645170548,2622.65913576213
30,ENSG00000224051.6,1057.12578025366,-1.16010350166729,0.416972413079717,-2.78220684457007,0.00539906175540616,0.0177840878451699,CPTP,852.882391766733,693.344632253015,1075.97391378477,1571.90442137633,211.141470635335,1513.50364347657,877.365939402764,1660.88982933374
31,ENSG00000107404.19,1139.77424504802,-0.0474743273277482,0.333945239211926,-0.14216201266945,0.886952036477623,0.929190827547356,DVL1,1252.02095010879,1220.51575760241,1187.35014145935,1399.50200096732,527.853676588337,892.797093062019,1480.3556213923,1157.7987192036
32,ENSG00000162576.16,16.5799606894413,-0.426040959271635,0.505098520830294,-0.843480908578583,0.398959538675356,0.535213779336479,MXRA8,14.3013815692592,14.8983144120482,19.8886120847462,27.8886268308705,5.41388386244448,19.5565077527871,20.7377403858835,9.95461861749131
33,ENSG00000175756.13,2608.98845526174,0.226823966901151,0.357164506504483,0.635068610599201,0.525383668132911,0.652620218178484,AURKAIP1,3484.33660051043,3352.12074271086,2285.20152853734,2759.70639140023,1180.2266820129,1675.0574031735,3338.77620212724,2796.4820916214
34,ENSG00000221978.11,1548.6712778627,0.26295914638669,0.350150098257481,0.750989783225261,0.452658804500255,0.585341575472455,CCNL2,1259.82170369202,1256.04250735422,1697.49304143309,1191.60496459174,3066.06289409773,1170.83961632991,1284.94229852532,1462.56319687757
35,ENSG00000224870.6,332.506650886547,-0.580381062822319,0.215348353125692,-2.69508010810544,0.00703717101343268,0.0221999049030087,RP4-758J18.2,260.025119441077,281.921949643374,437.549465864417,389.173110776238,251.745599603669,335.011480634701,271.983441214857,432.643039914045
36,ENSG00000242485.5,966.626125857577,0.395892873695427,0.230537026652049,1.71726372741395,0.0859309963354953,0.167034606698197,MRPL20,1224.71831256747,1143.73213717109,766.705995866967,1059.76781957308,912.239430821896,656.418434137027,1110.26671604422,859.160160678865
37,ENSG00000272455.1,30.1874158543952,-0.815075289877826,0.376468365497006,-2.16505652155336,0.0303833570493068,0.0731931325154375,RP4-758J18.13,13.0012559720538,25.2125320819278,36.7939323567805,41.8329402463057,31.5809891975928,35.7118837224808,17.5473187880553,39.8184744699652
38,ENSG00000179403.11,386.041437524335,-1.50984553408166,0.36803724233516,-4.10242595152011,4.08840720556647e-05,0.000268029839273539,VWA1,254.824617052255,212.014474325302,537.986956892385,698.48333562771,76.6966880512969,506.768635680918,264.007387220286,537.549405344531
39,ENSG00000215915.9,29.1578264849973,-0.891710061421977,0.492308948653316,-1.81128143996001,0.070097297194444,0.142234868275526,ATAD3C,18.2017583608754,18.3363869686748,19.8886120847462,49.4389293819976,8.12082579366673,45.0649961259876,36.6898483750247,37.5212547890057
40,ENSG00000160072.19,381.136490038444,1.21986168861522,0.265060950843743,4.60219313607739,4.18065252004403e-06,3.55954754989299e-05,ATAD3B,535.651746048619,448.09545654699,201.869412660174,238.320992918347,415.064429454077,230.426678304578,735.392178299407,244.271026075364
41,ENSG00000197785.13,618.547475058704,-0.223122427923237,0.342196072679915,-0.652030942891454,0.51438121120853,0.641906597633034,ATAD3A,695.567194504881,679.592342026508,599.641654355098,884.830069452162,241.820145855854,573.090705451239,681.155011136327,592.682677687559
42,ENSG00000160075.11,5376.65038698777,0.408254458423956,0.270114481999714,1.5114126995397,0.130683335749174,0.230718596367062,SSU72,6141.79332119824,6612.55955057834,4111.97054852128,4962.90791103899,3994.54397650696,4473.3385777136,7787.02151489925,4929.0676954455
43,ENSG00000215014.4,113.00327705217,0.899253224709391,0.250569295236425,3.58884045972552,0.000332152019836134,0.00167134033973119,RP5-832C2.5,153.414820470235,140.960974821687,77.5655871305102,78.5952210688167,121.812386905001,78.2260310111484,172.282766282724,81.1684287272368
44,ENSG00000228594.3,52.2711378427734,-2.05693679634739,0.406135164419776,-5.06466067592552,4.09128438638403e-07,4.39657687461759e-06,FNDC10,35.1033911245454,25.2125320819278,69.6101422966118,111.554507323482,6.31619783951856,73.1243333365082,19.1425295869694,78.1054691526241
45,ENSG00000272106.1,178.368496292983,-0.395066854176368,0.305996649388803,-1.29108228787954,0.196675145154674,0.316783732552527,RP11-345P4.9,150.814569275825,148.983144120482,137.231423384749,209.164701231528,113.691561111334,190.463379853231,199.401349864264,277.19784150245
46,ENSG00000197530.12,252.892003747613,-0.663879904785256,0.368742665560519,-1.80038809389226,0.0717993794781522,0.145133267883349,MIB2,240.523235482996,224.620740366266,266.507401935599,391.708440488135,77.5990020283709,322.2572364481,246.460068432231,253.459904799202
47,ENSG00000248333.8,729.781677969542,-0.0332421872397445,0.226192277732252,-0.146964288847623,0.883160207572004,0.927035918244128,CDK11B,787.876111906463,738.039575489159,700.079145383067,955.819301385287,626.205900089412,727.842201581989,725.023308106465,577.367879814496
48,ENSG00000189339.11,1232.42616821861,-1.66686983918464,0.316294795441376,-5.26998819837865,1.36432530581595e-07,1.61546915073612e-06,SLC35E2B,644.862296213871,691.05258388193,1714.39836170512,2070.09670976416,295.056670503224,1914.83719388159,744.165837693435,1784.93969210556
49,ENSG00000269737.2,16.4487968595648,-1.38769746761262,0.466702161451331,-2.97341127218528,0.00294509541217057,0.0107422554102974,RP11-345P4.6,9.10087918043769,8.02216929879521,32.8162099398313,17.7473079832812,6.31619783951856,19.5565077527871,12.7616863913129,25.2694164905549
50,ENSG00000008128.22,315.761354424648,0.0706863750048075,0.270016603298855,0.261785290760701,0.793486979978503,0.866869347093937,CDK11A,309.429892134882,323.178820322893,359.983878733906,410.723413327365,374.460300485744,271.240259701699,268.793019617028,208.281251073664
51,ENSG00000227775.3,104.324214768559,-2.16693605099,0.334260798006976,-6.48277053100547,9.00534105904624e-11,1.9185123297816e-09,RP1-283E3.4,36.4035167217508,38.9648223084339,176.014216950004,186.346733824453,20.7532214727039,171.757155046217,55.034772562537,149.31927926237
52,ENSG00000215790.6,107.197011138379,-1.87265478589368,0.261554261556535,-7.15971812024521,8.08431185488446e-13,2.24381208847064e-11,SLC35E2,52.0050238882154,57.3012092771086,179.991939366953,178.740744688761,33.385617151741,168.356023263124,43.0706915706811,144.724839900451
53,ENSG00000008130.15,2806.22813812936,0.25701156413105,0.272452120460584,0.94332745032987,0.345513439305421,0.480881906481039,NADK,4094.09550559976,3736.03884486748,2802.30544274074,3033.52200028514,1529.42219114057,2189.47858536638,2998.99630195854,2065.96623307627
54,ENSG00000078369.17,19082.6547348755,0.423090099967244,0.222846818223179,1.8985691756367,0.0576211444438418,0.12212623092301,GNB1,20354.7663498475,19900.7099819398,14511.7258076351,19683.0322183148,21895.5509676796,16469.1303766841,25364.6493081339,14481.6728687689
55,ENSG00000187730.8,8.69005516747407,-1.42898340128468,0.794510320162098,-1.79857122685724,0.0720865322322919,0.145574992128016,GABRD,3.90037679161615,3.43807255662652,2.98329181271193,7.60598913569194,0,14.454810078147,9.57126479348469,27.5666361715144
56,ENSG00000067606.16,98.5154597962071,-1.50614713711296,0.255124603395827,-5.9035746339845,3.55708591868098e-09,5.86879653405487e-08,PRKCZ,54.6052750826262,50.4250641638556,141.209145801698,143.246128722198,46.9203268078522,165.805174425804,53.4395617636229,132.473001602
57,ENSG00000162585.16,1035.97127478121,-0.340551514794586,0.40299419040304,-0.845053161818526,0.398081157834999,0.534458147621329,FAAP20,1148.01090233236,987.872847937353,943.714643421208,1222.02892113451,317.614519930076,1015.23783725338,1226.71710436495,1426.57342187587
58,ENSG00000157933.9,4051.54555216396,-1.89694535097008,0.317609090729756,-5.97257889127656,2.33532150773816e-09,3.99967578643643e-08,SKI,2192.01175688828,2314.96885479519,6306.67889207303,9250.15045385735,724.558123590487,5395.04529093192,1735.58934921856,4493.36169595684
59,ENSG00000116151.13,52.3660843094547,-0.997209049152849,0.290857455035017,-3.42851466204569,0.000606893752953682,0.00282677708206061,MORN1,36.4035167217508,40.110846493976,69.6101422966118,62.1155779414842,28.8740472663706,73.9746162822816,35.0946375761105,72.7452898970518
60,ENSG00000157916.19,3727.43989793529,0.321622820771968,0.243116846532248,1.32291457938645,0.185863786322878,0.303418135785885,RER1,4465.9314264005,4439.69769479038,3465.59065576703,3749.75264389613,2900.93943629317,2649.48165902976,4750.53775916624,3397.58790813915
61,ENSG00000157911.9,303.014459162882,-0.500062793033581,0.365310333798899,-1.36887119461795,0.171039541371761,0.28514271357688,PEX10,252.224365857845,246.395199891567,299.323611875431,347.340170529932,114.593875088408,363.070817845221,388.433829535587,412.733802679063
62,ENSG00000157881.13,529.163835877675,-0.261270663190208,0.326542662264053,-0.800111879344378,0.423645979065705,0.558529622937641,PANK4,518.750113284949,427.46702120723,569.808736227979,562.843196041204,272.498821076372,499.116089168957,706.678383918953,676.148326095756
63,ENSG00000157873.17,322.040758768091,-0.305198936006444,0.374818512497322,-0.814257903039472,0.415497220508838,0.550671030644032,TNFRSF14,323.731273704141,293.382191498796,306.284626105092,371.425802792956,118.203130996705,349.466290712848,417.945229315498,395.887525018693
64,ENSG00000157870.14,58.9926284077779,-1.00993499222795,0.338961700560773,-2.9794958856919,0.00288723107219695,0.0105700516025957,FAM213B,46.8045214993939,37.8187981228917,65.6324198796625,73.5245616450221,22.557849426852,85.0282945773352,49.4515347663376,91.1230473447281
65,ENSG00000130762.14,39.7616103077147,0.214604128974315,0.448039138463357,0.478985228188644,0.631949137447629,0.743507863240618,ARHGEF16,52.0050238882154,65.3233785759038,44.749377190679,39.2976105344084,10.827767724889,22.1073565901071,46.2611131685093,37.5212547890057
66,ENSG00000162591.15,331.609033709981,-0.66673781093823,0.388076655346726,-1.71805699145323,0.0857862205451758,0.16682027093705,MEGF6,239.223109885791,297.966288240965,307.279056709329,347.340170529932,107.375363271816,543.330802349172,369.291299948618,441.06617874423
67,ENSG00000158109.14,1986.99425012129,-1.35379692498329,0.225899531684923,-5.99291603167871,2.06111288878309e-09,3.56291796106405e-08,TPRG1L,1047.90123134754,1097.8911697494,2473.14891273819,2776.18603452756,941.113478088266,2793.17947686546,1375.07170866397,3391.46198898992
68,ENSG00000116213.15,536.960380249299,-0.678697812182482,0.280765078713205,-2.41731562661949,0.0156354528072567,0.0424443946499003,WRAP73,495.347852535252,422.882924465062,721.956618676288,714.962978755042,271.596507099298,456.60194188029,464.206342484008,748.127876099154
69,ENSG00000078900.14,9.71715734344344,-0.856936986799511,0.574902624896281,-1.4905776207825,0.136072423485662,0.238383602682703,TP73,6.50062798602692,12.6062660409639,17.8997508762716,17.7473079832812,1.80462795414816,10.2033953492802,6.38084319565646,4.59443936191906
70,ENSG00000227372.11,372.724714102336,-0.933066032937573,0.248546779159774,-3.75408619693989,0.000173974992542534,0.00095397144175188,TP73-AS1,234.022607496969,269.315683602411,449.482633115264,437.344375302287,195.802133025076,539.079387620305,323.030186780108,533.720705876265
71,ENSG00000235169.7,38.7661305988929,-1.35368760715901,0.448292926429074,-3.01964971417675,0.00253067183365142,0.00946547759644583,SMIM1,39.0037679161616,16.0443385975904,59.6658362542386,64.6509076533815,7.21851181659265,38.2627325598008,26.3209781820829,58.9619718112947
72,ENSG00000130764.9,1130.64796391167,-0.577339463484625,0.276269685793129,-2.08976769140331,0.0366386729454219,0.0850872152903613,LRRC47,1088.20512486091,1045.17405721446,1399.1638601619,1640.35832359756,495.37037341367,1178.49216284187,1015.35167350883,1183.06813569416
73,ENSG00000116198.12,588.262175099635,-0.279686988150399,0.232653202978863,-1.20216263764831,0.229300521858302,0.354971168585688,CEP104,548.653002020672,524.879076978315,700.079145383067,747.922265009708,425.892197178966,619.856267468773,617.346579179763,521.468867577814
74,ENSG00000169598.15,201.381345848421,0.337045128035253,0.291945422444142,1.15447992029997,0.248303466166717,0.37657626076086,DFFB,244.423612274612,236.080982221688,223.746885953395,157.190442137633,166.928085758705,121.590461245589,252.04330622843,209.046990967317
75,ENSG00000198912.10,385.612173812163,0.261472434912045,0.222592228807985,1.17467009658095,0.240126727411002,0.367364699703891,C1orf174,436.842200661009,441.219311433736,405.727686528823,390.440775632186,456.570872399485,332.460631797381,341.375110967621,280.260801077063
76,ENSG00000236423.5,13.9877617880304,-0.771411340658967,0.49963091658512,-1.54396238313556,0.122597445805169,0.219410566802574,LINC01134,9.10087918043769,16.0443385975904,26.8496263144074,11.4089837035379,6.31619783951856,11.9039612408269,10.3688701929418,19.9092372349826
77,ENSG00000196581.10,15.4629814530615,-0.700627089472713,0.443451682597928,-1.57994008584688,0.114120588041234,0.207236958765352,AJAP1,6.50062798602692,8.02216929879521,7.95544483389849,10.1413188475893,15.3393376102594,31.460468993614,15.9521079891412,28.3323760651676
78,ENSG00000131697.17,353.84117130061,-0.761000893898281,0.36884947767641,-2.06317465512559,0.0390960372299595,0.0895890519795785,NPHP4,347.133534453838,295.674239869881,438.543896468654,564.110860897152,93.8406536157044,373.274213194501,323.030186780108,395.12178512504
79,ENSG00000069424.14,13197.4953080352,-0.631489308635381,0.396567390823299,-1.59238838908154,0.111297463490844,0.203349270495744,KCNAB2,13750.1283160442,13228.5571737133,15176.0054512656,22054.8331637947,2983.05000820691,13329.0354579431,12120.4116501494,12937.9412431641
80,ENSG00000116254.17,83.679008293737,-0.687792669697366,0.357141141950196,-1.92582872402105,0.054125763593465,0.116195482117579,CHD5,100.109670984815,108.872297626506,123.309394925427,163.528766417377,15.3393376102594,49.3164108548544,43.8682969701382,65.0878909605201
81,ENSG00000116251.9,2715.47110578391,0.444811941894146,0.276511791483786,1.60865451526406,0.107691906725811,0.198155777319897,RPL22,2600.25119441077,2972.7867372964,2375.69471352294,2275.45841642784,4538.63930468263,2587.41100398831,2443.86294393642,1929.66453200601
82,ENSG00000116237.15,1117.38460095754,-0.85428880013669,0.187399437126591,-4.55865190011006,5.14830216229428e-06,4.29478307909594e-05,ICMT,820.379251836598,807.947050807232,1493.63476756444,1636.55532902972,744.409031086117,1328.14196129798,803.188637253257,1304.82077878501
83,ENSG00000158292.6,1004.41687116439,-1.06165741961112,0.385893746538558,-2.75116513064573,0.00593837001010548,0.0192446216237574,GPR153,1030.99959858387,903.067058207232,1359.3866359924,2517.58240391403,159.709573942112,685.328054293321,540.776460831885,838.485183550229
84,ENSG00000097021.19,891.512554594964,-0.291465751479957,0.349192254374583,-0.83468561466801,0.403894743265795,0.539434524442687,ACOT7,968.593569918012,1034.85983954458,869.13234810341,1078.78279241231,340.172369356928,808.619081430457,911.662971579417,1120.2774644146
85,ENSG00000069812.11,16.7865042066249,-0.30591011423326,0.429135543186378,-0.712851962719852,0.475937367192963,0.606859609461623,HES2,19.5018839580808,26.35855626747,30.8273487313566,21.5503025511272,8.12082579366673,8.50282945773352,7.17844859511352,12.2518382984508
86,ENSG00000187017.15,10.9505874874451,-0.31602248532094,0.642938640201505,-0.491528219896528,0.623052897839451,0.736015825303905,ESPN,14.3013815692592,20.6284353397591,5.96658362542386,13.9443134154352,1.80462795414816,16.1553759696937,6.38084319565646,8.42313883018495
87,ENSG00000215788.9,72.5887556013752,0.697030686232148,0.392507201096984,1.77584177891279,0.0757589993823106,0.151222661893794,TNFRSF25,101.40979658202,99.704104142169,71.5990035050864,70.9892319331248,36.9948730600373,31.460468993614,117.247993720187,51.3045728747629
88,ENSG00000162408.10,445.282655006036,0.07318696631584,0.228058626810254,0.320912948303998,0.748276361179545,0.833670144594467,NOL9,456.34408461909,417.152803537351,433.571743447467,456.359348141516,505.295827161485,499.966372114731,447.456629095409,346.114431931236
89,ENSG00000204859.12,1007.14159198373,-1.4303738863955,0.279690130160473,-5.11413786955879,3.15177102786549e-07,3.46928450650665e-06,ZBTB48,594.157397922861,611.97691507952,1266.90458979833,1380.48702812809,339.270055379854,1612.13646518627,636.489108766732,1615.7111756082
90,ENSG00000162413.16,1100.74145065223,-1.99393555234552,0.25374096693742,-7.85815383464382,3.89836357077552e-15,1.40843797232228e-13,KLHL21,352.334036842659,333.493037992772,1457.8352658119,1740.50384721751,426.79451115604,1919.08860861045,688.333459731441,1887.54883785508
91,ENSG00000116273.5,824.008252217428,-0.47901238895803,0.207016559809775,-2.31388440324865,0.0206740638740738,0.0533337690177419,PHF13,640.961919422255,631.459326233737,767.700426471204,953.28397167339,658.689203264079,1044.99774035545,818.343139842941,1076.63029047637
92,ENSG00000041988.15,712.558762394849,-0.222386084584616,0.33490843341916,-0.664020557243731,0.506677153911621,0.63581469556793,THAP3,638.361668227844,628.021253677111,725.934341093237,671.862373652788,377.167242416966,649.616170570841,982.649852131095,1026.85719738891
93,ENSG00000007923.15,961.69224871774,0.159099372640153,0.237103273492047,0.671012973785406,0.502212264651044,0.631390222487795,DNAJC11,1050.50148254195,1074.97068603856,809.466511849171,1097.79776525154,775.087706306635,894.497658953566,1157.32543461219,833.89074418831
94,ENSG00000171735.18,1071.53742170614,0.4419096425562,0.216305608350444,2.04298744691006,0.0410536807910021,0.092970276965928,CAMTA1,1259.82170369202,1452.01264308193,890.015390792393,991.31391735185,1155.8642046319,737.195313985496,1078.36250006594,1007.71370004758
95,ENSG00000049245.12,4025.78021241664,0.316344364085889,0.221551742903399,1.42785770917551,0.153332818328083,0.262067106279202,VAMP3,3978.38432744848,4106.2046567976,3489.45699026872,3732.00533591285,5676.45722977304,3885.79306218422,4136.3816015843,3201.55849536393
96,ENSG00000049246.14,28.5093716776189,0.0611131196058782,0.4572339465697,0.133658316632801,0.893672767835961,0.934028375513311,PER3,9.10087918043769,26.35855626747,26.8496263144074,19.0149728392299,57.7480945327412,37.4124496140275,26.3209781820829,25.2694164905549
97,ENSG00000049249.8,288.603312070695,7.66137147406545,0.520588999771851,14.7167371523852,5.03368091651632e-49,1.26686657507374e-46,TNFRSF9,573.355388367575,459.555698402411,4.97215302118655,2.53532971189731,653.275319401634,3.40113178309341,610.965735984106,0.765739893653177
98,ENSG00000116288.12,3798.65822979211,0.302593934220756,0.222407426893373,1.36053880235675,0.173659482577393,0.288198448735456,PARK7,4637.54800523161,5254.52089071086,3267.6989655238,3811.86822183761,3605.64665238803,2741.31221717329,3388.22773689358,3682.44314857813
99,ENSG00000116285.12,628.840271847214,3.14809504164568,0.453788414241973,6.9373631913992,3.99485869653239e-12,1.00371669686649e-10,ERRFI1,513.549610896127,359.851594260242,89.498754381358,82.3982156366627,2914.47414594928,103.734519384349,826.319193837512,140.896140432185
100,ENSG00000162426.14,21.0972837508066,-1.16441130816293,0.494557485623725,-2.3544508818715,0.018550095103925,0.048715041334201,SLC45A1,7.80075358323231,13.7522902265061,28.838487522882,32.9592862546651,5.41388386244448,24.6582054274272,24.7257673831688,30.6295957461271
101,ENSG00000142599.17,3405.23144044823,-0.116703984809326,0.4084160072182,-0.285747822677715,0.775071273893138,0.852773662273207,RERE,3366.02517116474,3417.44412128676,3059.86296923821,4045.11855533216,1132.40404122797,3747.19694202316,5158.91172368825,3314.8879996246
102,ENSG00000074800.13,102183.706875966,0.394859947393891,0.314618775712235,1.25504253997558,0.209463317616555,0.332508071402028,ENO1,146645.066485587,135842.830809056,81363.3176080925,126611.83048244,55209.8853152318,66422.4031579227,127914.370727127,77459.9504222745
103,ENSG00000142583.17,332.007712646901,-0.246865057090992,0.314162937711273,-0.785786696831406,0.431992461542103,0.566144978704929,SLC2A5,374.436171995151,273.899780344579,252.585373476277,386.63778106434,193.095191093853,428.542604669769,370.886510747532,375.97828778371
104,ENSG00000180758.11,573.064076411294,1.64115341600629,0.342645877539326,4.78964879948959,1.67073467648957e-06,1.56719767600718e-05,GPR157,673.465059352389,795.340784766268,237.668914412717,295.365911436037,552.216153969337,234.678093033445,1459.61788100642,336.159813313745
105,ENSG00000228526.6,244.735595047049,-1.52546389695461,0.385187448763105,-3.96031569007015,7.48507455605434e-05,0.000455142801322076,MIR34AHG,41.6040191105723,69.9074753180725,245.624359246616,97.6101939080466,239.113203924631,369.873081411408,166.699528486525,727.452898970519
